date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:16:03	1907/1907	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2013:48:05%20GMT	https://www.dentway.com.tr/wp-content/uploads/doctor-cv/mert-kilic.html?no_cache=26	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/uploads/doctor-cv/mert-kilicdf38.html	(from https://www.dentway.com.tr/)
12:16:03	41834/41834	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:15%20GMT	https://www.dentway.com.tr/tedaviler/cene-cerrahisi/tedavileragiz-dis-cene-hastaliklari-cerrahisi20-yas-disi-cerrahisi/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/cene-cerrahisi/tedavileragiz-dis-cene-hastaliklari-cerrahisi20-yas-disi-cerrahisi/index.html	(from https://www.dentway.com.tr/)
12:16:03	32406/32406	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Feb%202020%2008:15:15%20GMT	https://www.dentway.com.tr/?p=2298	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/indexa518.html	(from https://www.dentway.com.tr/)
12:16:03	44834/44834	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jul%202019%2008:43:50%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/ekibimiz/mert-kilic.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/ekibimiz/mert-kilic.jpg	(from https://www.dentway.com.tr/)
12:16:04	50230/50230	---MCZ	200	added ('OK')	image/png	date:Tue,%2016%20Jul%202019%2008:43:50%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/ekibimiz/mert-kilic-doktor.png	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/ekibimiz/mert-kilic-doktor.png	(from https://www.dentway.com.tr/)
12:16:04	171396/171396	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:08:47%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/before-tooth-1.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/before-tooth-1.jpg	(from https://www.dentway.com.tr/)
12:16:04	40312/40312	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:16%20GMT	https://www.dentway.com.tr/tedaviler/cene-cerrahisi/sinus-cerrahisi/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/cene-cerrahisi/sinus-cerrahisi/index.html	(from https://www.dentway.com.tr/)
12:16:04	165668/165668	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:08:47%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/after-tooth-1.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/after-tooth-1.jpg	(from https://www.dentway.com.tr/)
12:16:04	175401/175401	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:08:47%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/after-tooth-2.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/after-tooth-2.jpg	(from https://www.dentway.com.tr/)
12:16:05	179096/179096	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:08:47%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/before-tooth-2.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/before-tooth-2.jpg	(from https://www.dentway.com.tr/)
12:16:05	56522/56522	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:32%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/first-before.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/first-before.jpg	(from https://www.dentway.com.tr/)
12:16:05	41056/41056	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:17%20GMT	https://www.dentway.com.tr/tedaviler/cene-cerrahisi/kemik-ogmentasyonu-ve-otojen-kemik-transferi/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/cene-cerrahisi/kemik-ogmentasyonu-ve-otojen-kemik-transferi/index.html	(from https://www.dentway.com.tr/)
12:16:05	64872/64872	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:32%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/first-after.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/first-after.jpg	(from https://www.dentway.com.tr/)
12:16:05	41176/41176	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:17%20GMT	https://www.dentway.com.tr/tedaviler/cene-cerrahisi/agiz-kanseri-cerrahisi/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/cene-cerrahisi/agiz-kanseri-cerrahisi/index.html	(from https://www.dentway.com.tr/)
12:16:05	73716/73716	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:32%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/bonding-oncesi.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/bonding-oncesi.jpg	(from https://www.dentway.com.tr/)
12:16:06	69965/69965	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:32%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/bonding-sonrasi.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/bonding-sonrasi.jpg	(from https://www.dentway.com.tr/)
12:16:06	40729/40729	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:18%20GMT	https://www.dentway.com.tr/tedaviler/cene-cerrahisi/uc-boyutlu-dis-tomografisi/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/cene-cerrahisi/uc-boyutlu-dis-tomografisi/index.html	(from https://www.dentway.com.tr/)
12:16:06	60819/60819	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:34%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/dis-beyazlatma-oncesi.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/dis-beyazlatma-oncesi.jpg	(from https://www.dentway.com.tr/)
12:16:06	60945/60945	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:34%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/dis-beyazlatma-sonrasi.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/dis-beyazlatma-sonrasi.jpg	(from https://www.dentway.com.tr/)
12:16:07	40855/40855	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:18%20GMT	https://www.dentway.com.tr/tedaviler/cene-cerrahisi/cene-eklemi-ameliyati/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/cene-cerrahisi/cene-eklemi-ameliyati/index.html	(from https://www.dentway.com.tr/)
12:16:07	72087/72087	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:34%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/komposite-lamine-oncesi.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/komposite-lamine-oncesi.jpg	(from https://www.dentway.com.tr/)
12:16:07	40723/40723	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:19%20GMT	https://www.dentway.com.tr/tedaviler/cene-cerrahisi/dis-kisti/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/cene-cerrahisi/dis-kisti/index.html	(from https://www.dentway.com.tr/)
12:16:07	42613/42613	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:19%20GMT	https://www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/index.html	(from https://www.dentway.com.tr/)
12:16:09	71271/71271	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:34%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/komposite-lamine-sonrasi.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/komposite-lamine-sonrasi.jpg	(from https://www.dentway.com.tr/)
12:16:09	64970/64970	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:34%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/laminate-kaplama-oncesi.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/laminate-kaplama-oncesi.jpg	(from https://www.dentway.com.tr/)
12:16:09	42454/42454	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:19%20GMT	https://www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/bebek-cocuklarda-agiz-bakimi/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/bebek-cocuklarda-agiz-bakimi/index.html	(from https://www.dentway.com.tr/)
12:16:09	45160/45160	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:20%20GMT	https://www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/biberon-curugu/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/biberon-curugu/index.html	(from https://www.dentway.com.tr/)
12:16:10	43172/43172	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:22%20GMT	https://www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/curukten-koruyucu-uygulamalar/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/curukten-koruyucu-uygulamalar/index.html	(from https://www.dentway.com.tr/)
12:16:10	66448/66448	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:34%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/laminate-kaplama-sonrasi.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/laminate-kaplama-sonrasi.jpg	(from https://www.dentway.com.tr/)
12:16:10	66582/66582	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:34%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/laminate-porselen-kaplama-oncesi.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/laminate-porselen-kaplama-oncesi.jpg	(from https://www.dentway.com.tr/)
12:16:10	42091/42091	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:22%20GMT	https://www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/restoratif-materyaller/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/restoratif-materyaller/index.html	(from https://www.dentway.com.tr/)
12:16:10	73727/73727	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:34%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/laminate-porselen-kaplama-sonrasi.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/laminate-porselen-kaplama-sonrasi.jpg	(from https://www.dentway.com.tr/)
12:16:11	64873/64873	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:34%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/lamine-oncesi.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/lamine-oncesi.jpg	(from https://www.dentway.com.tr/)
12:16:11	65932/65932	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:34%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/lamine-sonrasi.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/lamine-sonrasi.jpg	(from https://www.dentway.com.tr/)
12:16:11	44819/44819	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:23%20GMT	https://www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/yer-tutucular/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/yer-tutucular/index.html	(from https://www.dentway.com.tr/)
12:16:11	61587/61587	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:34%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/lazer-gingivektomi-oncesi.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/lazer-gingivektomi-oncesi.jpg	(from https://www.dentway.com.tr/)
12:16:12	52731/52731	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:23%20GMT	https://www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/travma/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/travma/index.html	(from https://www.dentway.com.tr/)
12:16:12	61196/61196	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:36%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/lazer-gingivektomi-sonrasi.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/lazer-gingivektomi-sonrasi.jpg	(from https://www.dentway.com.tr/)
12:16:12	83921/83921	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:36%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/zirkon-oncesi.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/zirkon-oncesi.jpg	(from https://www.dentway.com.tr/)
12:16:12	44222/44222	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:24%20GMT	https://www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/aktif-spor-yapan-cocuklar/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/aktif-spor-yapan-cocuklar/index.html	(from https://www.dentway.com.tr/)
12:16:12	48944/48944	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:24%20GMT	https://www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/genel-anestezi/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/cocuk-dis-hekimligi-pedodonti/genel-anestezi/index.html	(from https://www.dentway.com.tr/)
12:16:13	41636/41636	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:25%20GMT	https://www.dentway.com.tr/tedaviler/dis-teli/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/dis-teli/index.html	(from https://www.dentway.com.tr/)
12:16:13	76365/76365	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202019%2008:30:32%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/zirkon-sonrasi.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/operasyon-oncesi-sonrasi/zirkon-sonrasi.jpg	(from https://www.dentway.com.tr/)
12:16:13	142751/142751	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jul%202019%2006:34:43%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/banner-pedodonti2.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/banner-pedodonti2.jpg	(from https://www.dentway.com.tr/)
12:16:14	48292/48292	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:25%20GMT	https://www.dentway.com.tr/tedaviler/dis-teli/telsiz-ortodontik-tedavi-invisalign-teknik/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/dis-teli/telsiz-ortodontik-tedavi-invisalign-teknik/index.html	(from https://www.dentway.com.tr/)
12:16:14	113926/113926	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jun%202019%2014:07:34%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/banner-implant2.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/banner-implant2.jpg	(from https://www.dentway.com.tr/)
12:16:14	38052/38052	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2024%20Dec%202018%2009:31:31%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/banner-kolaj1.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/banner-kolaj1.jpg	(from https://www.dentway.com.tr/)
12:16:14	39104/39104	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:26%20GMT	https://www.dentway.com.tr/tedaviler/dis-teli/seffaf-tel-seramik-braket-ile-ortodontik-tedavi/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/dis-teli/seffaf-tel-seramik-braket-ile-ortodontik-tedavi/index.html	(from https://www.dentway.com.tr/)
12:16:15	48869/48869	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2024%20Dec%202018%2009:31:31%20GMT	https://www.dentway.com.tr/wp-content/themes/dentway/images/banner-kolaj3.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/banner-kolaj3.jpg	(from https://www.dentway.com.tr/)
12:16:15	39058/39058	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:15:26%20GMT	https://www.dentway.com.tr/tedaviler/dis-teli/gorunmez-tel-lingual-braket/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tedaviler/dis-teli/gorunmez-tel-lingual-braket/index.html	(from https://www.dentway.com.tr/)
